CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
811,Surendra Sahu,811,3,,3011,,3,25332,25332,2100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.microsoft.com/SurendraSahu/,Shop 2,1118 Hanak Lane,90334,PO Box 6362,Duttaville,90334,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
815,Libuse Valentova,815,3,,3015,,3,10388,10388,2900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(270) 555-0100,(270) 555-0101,"","",http://www.microsoft.com/LibuseValentova/,Unit 22,1354 Szolosy Crescent,90100,PO Box 443,Saparkyzyville,90100,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
830,Jana Fialova,830,3,,3030,,3,36297,36297,2000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(215) 555-0100,(215) 555-0101,"","",http://www.microsoft.com/JanaFialova/,Unit 20,1261 Lo Road,90087,PO Box 5917,Brezeanuville,90087,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
833,Devraj Rao,833,3,,3033,,3,36841,36841,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(385) 555-0100,(385) 555-0101,"","",http://www.microsoft.com/DevrajRao/,Unit 12,611 Shasthri Avenue,90566,PO Box 3153,safranekville,90566,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
836,Abel Spirlea,836,3,,3036,,3,21022,21022,1600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.microsoft.com/AbelSpirlea/,Unit 19,1446 Jelic Crescent,90447,PO Box 770,PrabhupÄdaville,90447,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
840,Rodrigo Figueiredo,840,3,,3040,,3,3165,3165,2000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.microsoft.com/RodrigoFigueiredo/,Unit 23,1155 Kanepa Road,90331,PO Box 1794,Fallahiville,90331,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
858,Bimla PrabhupÄda,858,3,,3058,,3,38038,38038,3800.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.microsoft.com/BimlaPrabhupÄda/,Shop 7,138 Jandhyala Lane,90313,PO Box 9377,Madhunapantulaville,90313,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
868,Laura Sykorova,868,3,,3068,,3,7861,7861,2000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(316) 555-0100,(316) 555-0101,"","",http://www.microsoft.com/LauraSykorova/,Shop 2,1225 Gormanston Boulevard,90608,PO Box 1114,Riekstinsville,90608,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
875,Philip Walker,875,3,,3075,,3,35605,35605,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(216) 555-0100,(216) 555-0101,"","",http://www.microsoft.com/PhilipWalker/,Suite 12,1555 Penttila Road,90056,PO Box 6882,Perssonville,90056,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
876,Marie LeBatelier,876,3,,3076,,3,7781,7781,1500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.microsoft.com/MarieLeBatelier/,Unit 19,1178 Persson Boulevard,90160,PO Box 4577,Valekville,90160,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
893,Leyla Asef zade,893,3,,3093,,3,36499,36499,2000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(216) 555-0100,(216) 555-0101,"","",http://www.microsoft.com/LeylaAsefzade/,Suite 12,11 Mihajlovik Crescent,90110,PO Box 140,Huitingville,90110,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
908,Sumati Bhat,908,3,,3108,,3,14591,14591,3500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(206) 555-0100,(206) 555-0101,"","",http://www.microsoft.com/SumatiBhat/,Shop 13,885 Das Street,90789,PO Box 6201,Zemanville,90789,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
917,Pari Hosseini,917,3,,3117,,3,31936,31936,1300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(505) 555-0100,(505) 555-0101,"","",http://www.microsoft.com/PariHosseini/,Unit 24,1164 Samaniego Avenue,90549,PO Box 2029,Boseville,90549,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
923,Tai Bach,923,3,,3123,,3,12040,12040,3700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(219) 555-0100,(219) 555-0101,"","",http://www.microsoft.com/TaiBach/,Suite 14,1831 Vulpes Crescent,90429,PO Box 1517,Diazville,90429,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
924,Eva Schulteisz,924,3,,3124,,3,15461,15461,2700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.microsoft.com/EvaSchulteisz/,Shop 11,1783 Escobar Crescent,90609,PO Box 9435,Lohmusville,90609,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
936,Ludmila Smidova,936,3,,3136,,3,33747,33747,3900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(480) 555-0100,(480) 555-0101,"","",http://www.microsoft.com/LudmilaSmidova/,Unit 31,413 Wattanasin Boulevard,90248,PO Box 3814,Duttaville,90248,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
938,Anna Gyarmathi,938,3,,3138,,3,17329,17329,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.microsoft.com/AnnaGyarmathi/,Suite 15,809 Alva Boulevard,90250,PO Box 5458,Atluriville,90250,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
941,Bishwa Chatterjee,941,3,,3141,,3,18332,18332,1700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(239) 555-0100,(239) 555-0101,"","",http://www.microsoft.com/BishwaChatterjee/,Unit 17,1466 Deilami Road,90087,PO Box 3160,Linnaville,90087,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
943,Drazenka Jelic,943,3,,3143,,3,6221,6221,2600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.microsoft.com/DrazenkaJelic/,Unit 23,1577 Lam Lane,90577,PO Box 16,Nairville,90577,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
952,Chuan Wattanasin,952,3,,3152,,3,11626,11626,3200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(217) 555-0100,(217) 555-0101,"","",http://www.microsoft.com/ChuanWattanasin/,Suite 8,1774 Yadav Crescent,90097,PO Box 404,Buresovaville,90097,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
955,Raghu Sandhu,955,3,,3155,,3,3700,3700,1700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(240) 555-0100,(240) 555-0101,"","",http://www.microsoft.com/RaghuSandhu/,Suite 22,459 Popov Lane,90305,PO Box 2703,Paruchuriville,90305,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
957,Hee-Young Suh,957,3,,3157,,3,24340,24340,2200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.microsoft.com/Hee-YoungSuh/,Suite 23,617 Polaskova Boulevard,90414,PO Box 9128,Linnaville,90414,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
959,Dhaatri Chavva,959,3,,3159,,3,10059,10059,1900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(207) 555-0100,(207) 555-0101,"","",http://www.microsoft.com/DhaatriChavva/,Suite 4,438 Desforges Road,90686,PO Box 9877,Aguayoville,90686,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
970,Isidora Urias,970,3,,3170,,3,3894,3894,2300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(239) 555-0100,(239) 555-0101,"","",http://www.microsoft.com/IsidoraUrias/,Suite 16,900 Cu Avenue,90239,PO Box 9684,Haville,90239,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
973,Kumar Kamei,973,3,,3173,,3,22085,22085,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.microsoft.com/KumarKamei/,Suite 25,1742 Valbe Avenue,90019,PO Box 9000,Jaunzemsville,90019,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
975,Prabodh Nair,975,3,,3175,,3,34530,34530,3000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(605) 555-0100,(605) 555-0101,"","",http://www.microsoft.com/PrabodhNair/,Suite 30,1977 Du Road,90115,PO Box 9153,Caoville,90115,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
980,Om Yadav,980,3,,3180,,3,20270,20270,2900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(262) 555-0100,(262) 555-0101,"","",http://www.microsoft.com/OmYadav/,Shop 13,419 Brkic Crescent,90268,PO Box 9441,Kallasville,90268,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
992,Amarakumaar Gadiyaram,992,3,,3192,,3,35503,35503,1800.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(303) 555-0100,(303) 555-0101,"","",http://www.microsoft.com/AmarakumaarGadiyaram/,Shop 10,1575 Bhattacharya Lane,90381,PO Box 8100,Lo Ducaville,90381,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
995,Kumar Naicker,995,3,,3195,,3,25170,25170,1100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(262) 555-0100,(262) 555-0101,"","",http://www.microsoft.com/KumarNaicker/,Suite 11,1012 Sidhu Street,90515,PO Box 4907,Salville,90515,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
1000,Krishnam Allu,1000,3,,3200,,3,5645,5645,2300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.microsoft.com/KrishnamAllu/,Unit 20,1253 Rahimi Lane,90495,PO Box 651,Nutiuville,90495,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
807,Gunnar Lohmus,807,6,,3007,,3,35810,35810,3100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(201) 555-0100,(201) 555-0101,"","",http://www.microsoft.com/GunnarLohmus/,Shop 31,31 Bagchi Avenue,90130,PO Box 6430,Malakarville,90130,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
816,Harsha Huq,816,6,,3016,,3,8892,8892,2400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.microsoft.com/HarshaHuq/,Suite 13,868 Prikrylova Street,90051,PO Box 1891,Ograville,90051,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
823,Francisca Laureano,823,6,,3023,,3,17142,17142,3500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(319) 555-0100,(319) 555-0101,"","",http://www.microsoft.com/FranciscaLaureano/,Unit 9,266 Shenoy Road,90067,PO Box 7661,Kopeckaville,90067,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
825,Jayanta Thakur,825,6,,3025,,3,28367,28367,3000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(276) 555-0100,(276) 555-0101,"","",http://www.microsoft.com/JayantaThakur/,Suite 17,279 Nakhtare Boulevard,90375,PO Box 7590,Deyville,90375,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
834,Cong Hoa,834,6,,3034,,3,25971,25971,1500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(212) 555-0100,(212) 555-0101,"","",http://www.microsoft.com/CongHoa/,Unit 21,580 Poddar Lane,90396,PO Box 7069,Keskulaville,90396,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
841,Camille Authier,841,6,,3041,,3,15,15,2100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.microsoft.com/CamilleAuthier/,Shop 10,516 Bojin Road,90692,PO Box 6155,Bohuslavville,90692,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
842,Biju Deb,842,6,,3042,,3,8730,8730,2600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.microsoft.com/BijuDeb/,Suite 20,1104 Podnieks Road,90241,PO Box 9864,Booseville,90241,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
846,Malorie Bousquet,846,6,,3046,,3,35061,35061,2200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.microsoft.com/MalorieBousquet/,Suite 16,852 Ribeiro Avenue,90005,PO Box 1033,Biteville,90005,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
850,Daakshaayaani Sankaramanchi,850,6,,3050,,3,32359,32359,1900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(319) 555-0100,(319) 555-0101,"","",http://www.microsoft.com/DaakshaayaaniSankaramanchi/,Unit 12,1529 Gupta Lane,90024,PO Box 979,Kommineniville,90024,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
853,Caterina Pinto,853,6,,3053,,3,242,242,3000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(907) 555-0100,(907) 555-0101,"","",http://www.microsoft.com/CaterinaPinto/,Suite 13,1278 Lam Street,90112,PO Box 7206,Karacaville,90112,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
857,Clarissa Manfrin,857,6,,3057,,3,2614,2614,2000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.microsoft.com/ClarissaManfrin/,Shop 17,298 Benipal Road,90714,PO Box 5017,Naickerville,90714,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
859,Shah Alizadeh,859,6,,3059,,3,12751,12751,3000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.microsoft.com/ShahAlizadeh/,Shop 4,551 Linna Street,90553,PO Box 9428,Celminaville,90553,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
865,Bijoya Thakur,865,6,,3065,,3,17730,17730,2900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(225) 555-0100,(225) 555-0101,"","",http://www.microsoft.com/BijoyaThakur/,Unit 17,1509 Dzene Avenue,90212,PO Box 7896,Geroville,90212,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
870,In-Su Bae,870,6,,3070,,3,21638,21638,3600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(206) 555-0100,(206) 555-0101,"","",http://www.microsoft.com/In-SuBae/,Shop 10,353 Gomes Avenue,90761,PO Box 3136,Shettyville,90761,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
877,Leyla Siavashi,877,6,,3077,,3,20902,20902,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(201) 555-0100,(201) 555-0101,"","",http://www.microsoft.com/LeylaSiavashi/,Suite 14,1187 L'Angelier Road,90462,PO Box 4717,Tuville,90462,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
882,Maryann Huddleston,882,6,,3082,,3,29165,29165,2700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.microsoft.com/MaryannHuddleston/,Unit 9,1722 Dixit Road,90559,PO Box 2826,Joville,90559,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
883,Radha Barua,883,6,,3083,,3,21604,21604,3500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(405) 555-0100,(405) 555-0101,"","",http://www.microsoft.com/RadhaBarua/,Unit 7,1949 Kotadia Road,90446,PO Box 4255,Gunesville,90446,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
889,Sointu Savonheimo,889,6,,3089,,3,1121,1121,1300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(701) 555-0100,(701) 555-0101,"","",http://www.microsoft.com/SointuSavonheimo/,Suite 9,1606 Lill Avenue,90328,PO Box 5143,Muppavarapuville,90328,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
900,Lilli Sokk,900,6,,3100,,3,14033,14033,2300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(229) 555-0100,(229) 555-0101,"","",http://www.microsoft.com/LilliSokk/,Suite 24,793 Thai Boulevard,90357,PO Box 1685,Petrovville,90357,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
910,Elina Kaleja,910,6,,3110,,3,13333,13333,1200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(225) 555-0100,(225) 555-0101,"","",http://www.microsoft.com/ElinaKaleja/,Unit 18,469 Valbe Road,90395,PO Box 6366,Isaville,90395,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
916,Pinja Jantunen,916,6,,3116,,3,23734,23734,1400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(308) 555-0100,(308) 555-0101,"","",http://www.microsoft.com/PinjaJantunen/,Shop 26,660 Mottola Avenue,90091,PO Box 1501,Banhville,90091,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
930,Shantanu Huq,930,6,,3130,,3,7890,7890,3400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(252) 555-0100,(252) 555-0101,"","",http://www.microsoft.com/ShantanuHuq/,Shop 27,1274 Lundin Street,90146,PO Box 1295,Kulkarniville,90146,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
940,Lorin Astrom,940,6,,3140,,3,27543,27543,1200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.microsoft.com/LorinAstrom/,Shop 19,487 PrabhupÄda Lane,90327,PO Box 8682,Jogiville,90327,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
958,Valentin Tirlea,958,6,,3158,,3,26769,26769,3300.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(210) 555-0100,(210) 555-0101,"","",http://www.microsoft.com/ValentinTirlea/,Suite 23,1356 Dao Avenue,90648,PO Box 5046,Reuserville,90648,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
961,Rani Ganguly,961,6,,3161,,3,1246,1246,3600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.microsoft.com/RaniGanguly/,Unit 23,1552 Srbova Road,90567,PO Box 3903,Benjareeville,90567,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
967,Meera Patel,967,6,,3167,,3,14492,14492,2100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(217) 555-0100,(217) 555-0101,"","",http://www.microsoft.com/MeeraPatel/,Shop 9,1034 Kellnerova Boulevard,90737,PO Box 8111,Carvalhoville,90737,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
981,Mahmut ozbek,981,6,,3181,,3,2782,2782,3400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(339) 555-0100,(339) 555-0101,"","",http://www.microsoft.com/Mahmutozbek/,Unit 5,662 Ornlamai Boulevard,90358,PO Box 8879,Changville,90358,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
988,Maksims Krastins,988,6,,3188,,3,19979,19979,1900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.microsoft.com/MaksimsKrastins/,Shop 23,292 Desai Boulevard,90610,PO Box 9394,Ponceville,90610,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
989,Milinka Zujovic,989,6,,3189,,3,38184,38184,1600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(316) 555-0100,(316) 555-0101,"","",http://www.microsoft.com/MilinkaZujovic/,Shop 13,1941 Piili Lane,90574,PO Box 8794,Prikrylovaville,90574,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
993,Gasper Havzija,993,6,,3193,,3,31323,31323,3500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(314) 555-0100,(314) 555-0101,"","",http://www.microsoft.com/GasperHavzija/,Suite 31,978 Saowaluk Crescent,90670,PO Box 559,safranekville,90670,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
996,Laszlo Gardenier,996,6,,3196,,3,21001,21001,2200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(215) 555-0100,(215) 555-0101,"","",http://www.microsoft.com/LaszloGardenier/,Unit 6,1739 Matos Lane,90366,PO Box 6422,Shasthriville,90366,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
801,Eric Torres,801,7,,3001,,3,31321,31321,3000.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(307) 555-0100,(307) 555-0101,"","",http://www.microsoft.com/EricTorres/,Unit 26,1772 Allu Street,90218,PO Box 4858,Sandhuville,90218,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
804,Aleksandrs Riekstins,804,5,,3004,,3,18069,18069,2200.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(605) 555-0100,(605) 555-0101,"","",http://www.microsoft.com/AleksandrsRiekstins/,Shop 20,498 Bagheri Lane,90797,PO Box 6490,Linnaville,90797,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
808,Jackson Kolios,808,5,,3008,,3,28221,28221,1800.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(209) 555-0100,(209) 555-0101,"","",http://www.microsoft.com/JacksonKolios/,Shop 21,1567 Couet Road,90693,PO Box 4028,Lyville,90693,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
809,Madhu Dwivedi,809,5,,3009,,3,26105,26105,1700.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(802) 555-0100,(802) 555-0101,"","",http://www.microsoft.com/MadhuDwivedi/,Shop 5,1808 Sagese Crescent,90756,PO Box 43,Loville,90756,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
813,Shyam Poddar,813,7,,3013,,3,33793,33793,2600.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(218) 555-0100,(218) 555-0101,"","",http://www.microsoft.com/ShyamPoddar/,Unit 19,130 Gallo Avenue,90695,PO Box 3115,Holyville,90695,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
819,Santiago Vera,819,5,,3019,,3,24401,24401,1800.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(304) 555-0100,(304) 555-0101,"","",http://www.microsoft.com/SantiagoVera/,Suite 17,1864 Havzija Crescent,90721,PO Box 8530,Nishadville,90721,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
820,Knut Svensson,820,5,,3020,,3,20518,20518,3500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(201) 555-0100,(201) 555-0101,"","",http://www.microsoft.com/KnutSvensson/,Unit 30,305 Lepp Street,90048,PO Box 9580,Henzlville,90048,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
827,Crina Grasu,827,5,,3027,,3,33591,33591,2500.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(308) 555-0100,(308) 555-0101,"","",http://www.microsoft.com/CrinaGrasu/,Shop 14,1538 Lampsa Road,90594,PO Box 5270,Mishraville,90594,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
843,Marija Justina Pasek,843,7,,3043,,3,20931,20931,1100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(215) 555-0100,(215) 555-0101,"","",http://www.microsoft.com/MarijaJustinaPasek/,Unit 23,360 Formanek Crescent,90321,PO Box 7700,Bagchiville,90321,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
845,Emilie Hrdlickova,845,7,,3045,,3,24164,24164,1400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(803) 555-0100,(803) 555-0101,"","",http://www.microsoft.com/EmilieHrdlickova/,Unit 27,1873 Dewangan Avenue,90239,PO Box 314,Kimville,90239,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
848,Alvin Bollinger,848,5,,3048,,3,7938,7938,2900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(270) 555-0100,(270) 555-0101,"","",http://www.microsoft.com/AlvinBollinger/,Suite 31,1091 KlanCisar Crescent,90623,PO Box 9743,Sonkarville,90623,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
856,Satish Mittal,856,7,,3056,,3,9433,9433,2400.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(215) 555-0100,(215) 555-0101,"","",http://www.microsoft.com/SatishMittal/,Shop 13,972 Vassiljev Street,90367,PO Box 7214,Bhuiyanville,90367,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
860,Marcela Lucescu,860,7,,3060,,3,11010,11010,2900.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(231) 555-0100,(231) 555-0101,"","",http://www.microsoft.com/MarcelaLucescu/,Unit 5,201 Glissen Lane,90538,PO Box 7123,Diazville,90538,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
863,Jakub Lukes,863,7,,3063,,3,9701,9701,2100.000000000000000000,2013-01-01T00:00:00.000Z,0E-18,false,false,7,(212) 555-0100,(212) 555-0101,"","",http://www.microsoft.com/JakubLukes/,Shop 9,1501 Tuntayakul Crescent,90219,PO Box 9005,Celikville,90219,1,2013-01-01T00:00:00.000Z,9999-12-31T23:59:59.999Z
